order_id,customer_id,order_date,item,quantity,unit_price
8033,1947,2025-09-13,Widget A,5,149.00
8034,8557,2023-05-15,Thingamajig,8,87.83
8035,7124,2022-06-21,Gadget X,6,47.76
8036,4905,2025-07-18,Gadget Z,2,60.62
8037,8313,2024-12-05,Widget B,7,28.11
8038,7937,2025-04-24,Thingamajig,1,145.81
8039,5791,2024-02-16,Doohickey,3,64.87
8040,9271,2025-10-11,Gadget Y,8,197.81
8041,5765,2021-02-28,Doohickey,3,73.36
8042,1736,2024-11-30,Widget B,9,161.70
8043,6958,2023-07-25,Gadget Y,10,34.07
8044,8407,2020-08-30,Gadget Z,10,68.85
8045,4630,2022-11-05,Gadget X,1,180.42
8046,5747,2025-03-28,Doohickey,10,40.67
8047,4940,2023-04-04,Widget B,3,113.31
8048,7665,2025-03-14,Widget B,3,65.41
8049,7467,2025-07-16,Doohickey,2,16.98
8050,4157,2025-10-18,Widget C,9,140.56
8051,7027,2022-07-06,Gadget Z,8,26.77
8052,6769,2021-08-14,Doohickey,9,166.21
8053,5993,2017-11-18,Widget C,5,57.50
8054,3370,2024-07-16,Gadget X,4,160.83
8055,7533,2022-12-07,Widget B,5,73.46
8056,6797,2025-08-28,Gadget Z,4,90.31
8057,1335,2023-10-04,Gadget Z,3,33.14
8058,7452,2024-11-29,Doohickey,8,149.83
8059,4934,2024-11-25,Widget B,1,109.35
8060,9421,2025-06-23,Gadget X,8,56.51
8061,8227,2022-03-28,Widget B,9,198.59
8062,8710,2019-05-25,Gadget Y,7,25.94
8063,9366,2022-09-22,Widget C,10,69.44
8064,9000,2022-06-04,Gadget Z,1,58.33
8065,9938,2024-05-16,Doohickey,3,118.05
8066,4817,2025-07-26,Widget B,6,79.78
8067,3443,2024-03-12,Gadget Y,7,59.36
8068,4004,2025-08-18,Gadget Y,7,129.44
8069,3038,2025-02-23,Widget C,9,81.81
8070,7528,2024-10-22,Doohickey,2,162.05
8071,408,2025-05-14,Widget A,7,14.62
8072,8963,2023-12-24,Widget B,9,100.40
8073,7725,2024-01-03,Widget A,7,161.57
8074,8509,2022-08-25,Gadget Y,2,117.69
8075,9670,2023-08-09,Thingamajig,7,162.55
8076,2576,2023-10-05,Gadget X,7,112.32
8077,5252,2025-07-22,Widget A,9,44.02
8078,3879,2025-03-19,Gadget X,5,100.11
8079,4537,2024-08-19,Gadget Y,4,38.89
8080,3985,2025-09-12,Widget C,8,32.03
8081,5836,2024-12-21,Widget B,10,25.96
8082,5916,2025-09-02,Thingamajig,2,93.92
8083,5388,2020-06-05,Widget B,3,153.93
8084,1158,2020-12-21,Thingamajig,7,160.35
8085,914,2024-03-18,Gadget Y,1,164.76
8086,5802,2022-07-17,Gadget X,5,68.50
8087,7310,2023-04-20,Widget C,6,190.10
8088,1382,2024-07-17,Widget B,9,75.47
8089,8757,2021-04-03,Widget C,4,122.80
8090,604,2025-03-27,Thingamajig,4,11.12
8091,8537,2025-02-05,Thingamajig,5,23.49
8092,5650,2017-02-23,Widget B,4,65.67
8093,8134,2025-05-16,Widget C,8,11.58
8094,1355,2025-06-28,Gadget Z,4,94.62
8095,7272,2018-02-08,Widget B,1,149.83
8096,5024,2021-02-23,Widget B,10,50.54
8097,5412,2018-10-03,Widget B,1,125.90
8098,8823,2021-02-19,Widget C,4,154.00
8099,5711,2025-05-13,Thingamajig,10,180.02
8100,6308,2025-06-26,Widget A,8,173.96
8101,7812,2024-03-20,Gadget X,9,166.98
8102,4806,2025-03-21,Widget B,5,34.66
8103,758,2025-10-19,Widget A,10,69.85
8104,443,2023-02-22,Gadget Z,4,66.52
8105,8120,2023-10-20,Widget B,3,180.52
8106,6627,2016-12-23,Gadget X,10,183.19
8107,6946,2022-10-04,Widget B,5,175.69
8108,3231,2021-09-11,Widget B,6,108.24
8109,7161,2022-08-14,Widget C,10,172.09
8110,591,2019-01-20,Gadget X,8,90.47
8111,5340,2022-09-22,Gadget Z,6,100.55
8112,7255,2023-12-19,Widget B,3,31.04
8113,7068,2025-03-22,Widget C,3,195.55
8114,8703,2025-10-29,Gadget Z,2,184.11
8115,6696,2025-08-26,Widget B,3,18.07
8116,8590,2025-08-18,Thingamajig,1,66.91
8117,7942,2025-08-11,Doohickey,1,27.79
8118,4913,2025-07-05,Thingamajig,7,149.11
8119,7103,2023-01-08,Thingamajig,2,105.70
8120,279,2021-04-27,Widget A,4,179.39
8121,6703,2025-06-20,Widget A,1,71.75
8122,9492,2023-06-14,Gadget X,9,190.51
8123,1724,2020-11-15,Gadget Y,8,140.88
8124,9370,2020-10-16,Thingamajig,9,187.46
8125,3663,2025-09-10,Doohickey,6,93.72
8126,5787,2024-08-20,Thingamajig,2,167.33
8127,2302,2024-10-11,Gadget X,5,16.31
8128,3845,2024-06-10,Doohickey,10,175.36
8129,5334,2025-10-01,Thingamajig,6,23.32
8130,4734,2025-05-10,Widget C,4,74.68
8131,6908,2024-09-11,Gadget Z,10,176.01
8132,5174,2024-10-29,Doohickey,8,194.39
8133,3583,2022-02-14,Doohickey,5,13.16
8134,9078,2022-11-05,Widget A,5,54.88
8135,8866,2020-01-10,Gadget X,3,60.24
8136,4208,2025-08-07,Widget C,9,165.52
8137,6498,2023-12-13,Doohickey,6,137.95
8138,8909,2022-07-06,Gadget X,7,132.03
8139,4259,2020-01-22,Widget A,2,152.29
8140,2161,2024-08-17,Gadget X,6,91.61
8141,685,2020-01-10,Doohickey,5,180.00
8142,3406,2022-04-05,Gadget Y,10,55.25
8143,3408,2025-06-09,Widget C,1,70.13
8144,6384,2025-04-03,Gadget Z,3,57.31
8145,1534,2024-05-13,Gadget X,2,79.32
8146,3472,2020-05-05,Gadget Y,6,156.39
8147,8805,2024-11-20,Doohickey,4,6.64
8148,2977,2020-01-28,Widget B,6,14.94
8149,7153,2025-07-27,Gadget Z,8,176.87
8150,7447,2022-08-20,Widget A,10,27.41
8151,2980,2023-09-21,Gadget Y,4,73.16
8152,6292,2024-04-25,Doohickey,5,137.14
8153,1545,2020-04-14,Doohickey,9,33.85
8154,3014,2018-04-13,Doohickey,1,132.43
8155,6387,2024-08-30,Widget A,3,196.87
8156,5729,2023-06-11,Doohickey,9,144.94
8157,2100,2020-09-02,Widget C,5,141.50
8158,9497,2024-12-10,Gadget Y,1,134.95
8159,5136,2025-10-21,Gadget Z,5,32.40
8160,6340,2022-10-28,Gadget Z,6,92.61
8161,7223,2024-03-15,Doohickey,9,185.68
8162,3003,2025-06-23,Widget A,5,159.78
8163,6589,2021-05-07,Gadget Y,10,188.26
8164,7736,2022-03-02,Gadget X,4,154.30
8165,1080,2022-10-07,Widget A,8,6.67
8166,2464,2018-01-03,Gadget Z,9,71.05
8167,4768,2025-03-16,Widget B,1,177.99
8168,9769,2025-10-14,Widget C,7,43.82
8169,5130,2022-10-09,Thingamajig,10,60.60
8170,229,2022-09-28,Widget C,5,50.40
8171,4274,2025-09-15,Doohickey,10,109.79
8172,1607,2022-09-13,Widget C,2,110.97
8173,843,2018-04-20,Gadget Y,5,171.70
8174,1111,2021-04-16,Widget C,5,11.31
8175,4574,2025-07-22,Widget B,1,40.65
8176,1326,2025-06-07,Widget A,4,85.55
8177,8506,2025-10-14,Widget C,6,81.99
8178,3355,2024-07-20,Widget B,3,198.76
8179,8313,2017-09-22,Thingamajig,4,15.07
8180,8009,2018-10-03,Thingamajig,2,185.89
8181,5583,2024-01-28,Doohickey,4,5.40
8182,2130,2024-06-18,Widget A,2,99.40
8183,4148,2024-11-09,Doohickey,5,156.14
8184,6218,2025-03-18,Thingamajig,5,64.63
8185,9479,2024-07-17,Widget B,6,197.88
8186,6563,2019-08-29,Doohickey,3,89.43
8187,5576,2025-10-27,Doohickey,6,166.24
8188,3919,2025-02-08,Doohickey,2,108.38
8189,3100,2024-08-07,Widget C,2,132.04
8190,6309,2025-07-30,Widget A,9,65.78
8191,2928,2021-11-13,Gadget Z,8,73.37
8192,6820,2024-11-26,Widget A,3,182.35
8193,4422,2023-01-26,Gadget Z,6,141.86
8194,9317,2025-01-01,Gadget X,3,39.31
8195,8358,2022-09-14,Widget A,8,29.80
8196,2285,2024-02-21,Thingamajig,5,39.69
8197,8760,2024-01-24,Widget A,5,67.54
8198,876,2022-01-13,Gadget Y,6,95.54
8199,5985,2023-11-02,Gadget X,10,135.75
8200,6841,2024-01-18,Widget C,2,121.81
8201,5949,2024-07-21,Widget C,2,100.29
8202,1924,2025-09-28,Widget C,3,188.86
8203,7803,2025-08-04,Thingamajig,6,64.15
8204,6808,2020-10-02,Thingamajig,4,172.68
8205,3972,2025-10-04,Doohickey,10,92.71
8206,8818,2022-08-19,Thingamajig,2,118.11
8207,1744,2024-11-29,Doohickey,7,183.59
8208,6538,2025-11-04,Doohickey,9,146.13
8209,1654,2022-12-29,Gadget X,5,95.55
8210,6504,2025-03-11,Widget A,5,121.73
8211,3212,2021-03-03,Gadget Z,7,143.29
8212,5863,2024-08-20,Thingamajig,2,47.67
8213,7519,2022-05-12,Gadget Y,1,39.73
8214,3142,2025-09-29,Doohickey,3,188.08
8215,7695,2023-01-10,Thingamajig,3,143.43
8216,7543,2025-10-27,Thingamajig,7,125.95
8217,1616,2024-03-06,Gadget Y,10,75.02
8218,9554,2019-07-28,Thingamajig,5,13.43
8219,2915,2025-09-12,Gadget X,4,150.97
8220,48,2023-06-27,Gadget X,4,66.06
8221,2257,2022-10-23,Thingamajig,5,62.54
8222,9216,2025-10-28,Doohickey,1,138.10
8223,969,2017-09-27,Widget B,3,182.41
8224,8043,2025-09-19,Widget C,7,10.31
8225,6816,2024-03-13,Widget A,2,109.53
8226,3210,2023-02-02,Gadget Z,9,137.88
8227,4726,2024-09-04,Gadget Z,1,140.68
8228,2325,2020-05-31,Doohickey,4,113.30
8229,2454,2022-04-26,Doohickey,9,176.14
8230,3415,2025-08-02,Widget A,5,25.84
8231,8406,2024-12-29,Gadget Z,6,117.10
8232,9256,2023-03-31,Widget A,10,124.51
8233,8439,2025-10-22,Widget B,2,188.77
8234,9156,2022-12-22,Gadget X,7,86.86
8235,2709,2025-10-23,Doohickey,1,145.25
8236,9405,2024-02-21,Gadget Y,5,106.09
8237,3440,2023-07-14,Doohickey,1,88.80
8238,6461,2021-07-25,Widget B,1,58.41
8239,3369,2024-09-27,Thingamajig,4,189.19
8240,4084,2024-09-09,Thingamajig,10,74.99
8241,2341,2024-07-12,Widget A,1,114.75
8242,2377,2021-03-14,Gadget Z,5,113.63
8243,1025,2022-03-03,Widget A,5,146.96
8244,5845,2023-05-10,Thingamajig,4,80.72
8245,3725,2022-08-20,Gadget Y,6,54.31
8246,2278,2024-11-30,Doohickey,2,172.82
8247,5607,2025-03-24,Widget B,8,66.08
8248,4744,2017-06-07,Doohickey,2,149.85
8249,238,2021-10-15,Widget A,5,137.12
8250,2282,2022-10-01,Doohickey,1,12.07
8251,3412,2025-05-16,Doohickey,3,84.18
8252,5399,2025-08-12,Thingamajig,9,77.24
8253,2741,2022-07-14,Widget C,6,66.48
8254,4462,2023-07-07,Gadget Y,4,6.38
8255,222,2025-06-27,Doohickey,3,82.42
8256,3298,2019-11-30,Widget A,10,133.37
8257,1388,2025-02-05,Gadget Z,8,54.98
8258,5740,2023-03-07,Thingamajig,1,127.22
8259,3671,2023-12-21,Widget B,6,13.83
8260,5712,2025-10-14,Doohickey,4,92.98
8261,4362,2024-11-29,Gadget Y,4,100.28
8262,1909,2021-10-12,Gadget X,3,18.13
8263,969,2021-07-10,Gadget X,7,125.10
8264,2949,2025-10-10,Widget A,1,139.06
8265,5539,2022-07-30,Widget C,1,94.94
8266,5037,2023-07-03,Gadget X,8,194.08
8267,6343,2024-03-31,Widget B,6,91.74
8268,4541,2017-10-20,Widget C,4,194.08
8269,1701,2024-12-15,Gadget Y,8,12.93
8270,4082,2025-01-29,Widget B,7,126.97
8271,5963,2024-12-21,Widget B,1,139.83
8272,6376,2025-08-24,Widget C,8,101.83
8273,8840,2025-09-01,Widget A,10,61.08
8274,8370,2024-10-16,Widget B,7,120.85
8275,5142,2023-05-11,Gadget X,8,189.81
8276,5140,2024-08-13,Gadget X,6,46.03
8277,2066,2025-08-24,Gadget Y,9,170.76
8278,2435,2021-11-16,Gadget X,8,28.39
8279,9318,2024-05-07,Widget A,8,118.96
8280,2253,2025-09-11,Widget A,4,109.63
8281,7228,2024-05-01,Thingamajig,1,148.37
8282,4452,2018-05-29,Thingamajig,3,21.07
8283,4067,2025-04-22,Gadget X,3,9.10
8284,3699,2025-09-16,Thingamajig,7,189.02
8285,676,2022-09-06,Widget A,1,158.98
8286,7238,2022-07-15,Thingamajig,1,197.18
8287,3962,2025-03-10,Gadget Y,6,103.54
8288,3642,2018-05-05,Gadget X,2,176.51
8289,5283,2022-10-31,Gadget Z,4,93.26
8290,7177,2023-03-01,Gadget X,3,175.09
8291,6729,2022-12-17,Gadget X,2,58.15
8292,532,2023-07-22,Widget A,8,144.91
8293,8663,2024-10-20,Widget C,4,112.18
8294,1093,2023-04-13,Gadget X,8,184.94
8295,6392,2022-06-01,Widget C,2,183.50
8296,4715,2023-11-17,Doohickey,8,156.86
8297,5388,2019-11-06,Doohickey,9,165.55
8298,6453,2022-09-16,Doohickey,9,49.47
8299,8747,2024-09-21,Gadget X,5,85.70
8300,3254,2024-10-14,Gadget Z,5,194.01
8301,567,2020-12-05,Thingamajig,10,82.00
8302,8948,2025-10-24,Gadget X,4,148.07
8303,5205,2023-06-20,Widget B,7,72.13
8304,2752,2025-05-09,Widget A,4,96.87
8305,4916,2025-01-19,Widget C,8,90.38
8306,8380,2023-12-28,Thingamajig,3,124.42
8307,6084,2022-01-07,Widget A,7,176.72
8308,2611,2025-10-24,Widget A,6,58.52
8309,6619,2022-04-27,Gadget X,10,195.08
8310,5273,2021-09-03,Doohickey,7,109.89
8311,7671,2020-01-26,Gadget X,3,62.94
8312,9716,2024-08-29,Widget B,1,97.34
8313,8860,2019-03-09,Gadget Z,6,168.23
8314,8619,2024-10-11,Gadget X,1,71.32
8315,4056,2025-02-22,Widget A,9,109.49
8316,2140,2023-04-23,Widget B,7,91.82
8317,175,2024-12-10,Gadget Z,5,94.79
8318,4062,2024-09-08,Thingamajig,7,32.48
8319,8565,2024-02-09,Gadget Y,6,25.66
8320,5520,2021-04-01,Gadget X,3,13.43
8321,7416,2023-08-02,Widget A,4,8.98
8322,3601,2021-08-27,Gadget X,10,144.78
8323,3465,2025-10-03,Widget C,7,25.62
8324,5892,2025-09-12,Widget B,6,99.26
8325,4587,2022-12-01,Doohickey,6,85.49
8326,8010,2022-07-11,Doohickey,6,76.18
8327,6848,2024-12-23,Gadget Y,8,149.44
8328,6226,2022-05-30,Thingamajig,9,24.14
8329,8839,2024-02-18,Widget C,10,107.02
8330,4691,2022-10-04,Gadget X,3,30.31
8331,5471,2023-03-16,Widget A,9,133.25
8332,782,2025-01-08,Doohickey,3,96.82
8333,6634,2022-04-02,Thingamajig,6,86.79
8334,195,2024-08-21,Widget B,5,18.79
8335,5394,2024-01-28,Widget C,1,151.15
8336,9008,2019-03-20,Doohickey,6,153.66
8337,8267,2024-09-08,Thingamajig,7,40.68
8338,1886,2021-05-23,Doohickey,10,120.54
8339,4907,2022-03-15,Gadget Z,1,79.03
8340,5470,2024-10-07,Doohickey,9,68.99
8341,4076,2025-05-09,Thingamajig,3,158.08
8342,3629,2021-07-15,Gadget X,10,107.22
8343,6162,2024-03-17,Gadget Z,8,176.49
8344,6728,2023-06-16,Gadget Z,9,73.95
8345,5986,2024-10-07,Thingamajig,1,58.59
8346,5068,2022-08-06,Widget C,2,83.33
8347,336,2025-08-01,Gadget X,8,74.25
8348,3424,2023-01-25,Gadget Z,6,82.39
8349,97,2023-04-11,Thingamajig,3,97.82
8350,8265,2025-06-29,Gadget Z,7,23.88
8351,6706,2023-09-22,Thingamajig,10,123.95
8352,1016,2021-02-17,Gadget Z,9,190.76
8353,4721,2019-10-23,Gadget Y,5,146.87
8354,1464,2023-03-21,Widget C,9,55.03
8355,8978,2021-02-20,Thingamajig,3,30.27
8356,7726,2025-06-03,Widget B,7,113.25
8357,7172,2021-02-04,Widget A,7,95.11
8358,1941,2023-12-15,Doohickey,4,35.50
8359,68,2025-06-11,Widget A,7,120.82
8360,755,2020-05-08,Gadget Y,8,46.73
8361,1098,2025-06-26,Thingamajig,3,82.15
8362,3656,2024-08-15,Gadget Y,9,92.78
8363,6246,2024-12-31,Gadget Z,5,191.41
8364,1996,2025-04-02,Gadget X,5,147.72
8365,2635,2023-12-01,Thingamajig,5,197.73
8366,9225,2023-12-12,Thingamajig,7,13.49
8367,3992,2022-01-18,Doohickey,9,128.82
8368,852,2025-09-18,Thingamajig,9,39.30
8369,2845,2024-12-27,Thingamajig,8,17.08
8370,4099,2025-10-01,Gadget Y,1,5.15
8371,7320,2025-04-14,Gadget Z,8,151.28
8372,9439,2023-05-21,Gadget Y,9,53.74
8373,8379,2023-06-09,Widget B,1,151.40
8374,6331,2025-08-15,Widget A,6,100.31
8375,5163,2023-05-26,Gadget Z,5,69.02
8376,5286,2025-06-13,Widget B,9,48.77
8377,1471,2024-08-05,Widget B,4,78.65
8378,6340,2025-05-10,Widget C,3,22.34
8379,9273,2021-01-24,Widget C,1,41.42
8380,3871,2024-06-14,Widget B,7,37.19
8381,3504,2018-01-01,Gadget Y,7,197.60
8382,7927,2025-04-06,Widget A,5,132.98
8383,4982,2024-11-27,Gadget X,5,33.38
8384,6592,2023-05-10,Gadget X,6,103.71
8385,8846,2025-05-02,Gadget Y,3,114.39
8386,5685,2017-05-09,Widget B,6,23.40
8387,3980,2020-04-10,Gadget Z,8,125.39
8388,7058,2025-03-24,Doohickey,8,74.86
8389,6332,2018-07-28,Doohickey,9,59.76
8390,2459,2022-09-18,Widget B,6,140.14
8391,8305,2025-10-22,Gadget Y,9,119.86
8392,1515,2024-07-08,Gadget X,9,29.62
8393,6798,2023-04-06,Widget A,4,113.05
8394,8398,2025-01-14,Thingamajig,9,178.86
8395,8742,2020-09-16,Doohickey,2,189.93
8396,2872,2025-08-08,Thingamajig,3,43.81
8397,4056,2024-06-14,Widget C,8,67.17
8398,2549,2024-09-25,Widget A,2,177.23
8399,8977,2025-06-13,Doohickey,1,115.22
8400,5606,2021-04-25,Widget C,8,40.61
8401,2976,2021-05-08,Gadget Y,10,69.98
8402,3226,2025-10-03,Doohickey,9,160.13
8403,2601,2024-08-22,Gadget Y,1,40.17
8404,8341,2023-03-28,Widget B,8,104.99
8405,4493,2022-05-16,Widget A,3,85.31
8406,8541,2021-05-31,Thingamajig,5,50.53
8407,9176,2023-11-28,Gadget Y,2,48.51
8408,7854,2024-04-22,Gadget Y,9,106.19
8409,2992,2024-10-17,Widget C,1,6.43
8410,2594,2024-08-04,Doohickey,5,96.04
8411,8195,2024-08-31,Widget C,2,115.57
8412,1558,2019-03-11,Thingamajig,7,126.18
8413,8453,2023-12-04,Widget B,4,187.99
8414,6991,2017-08-28,Widget B,2,98.77
8415,5264,2023-09-06,Gadget Z,7,134.70
8416,2367,2019-06-06,Gadget Z,2,94.85
8417,594,2025-08-31,Widget B,6,26.70
8418,6934,2021-08-31,Thingamajig,6,14.50
8419,9842,2022-08-05,Thingamajig,8,155.58
8420,2030,2024-03-22,Widget B,8,46.39
8421,2386,2020-07-20,Widget B,8,44.22
8422,949,2021-06-19,Gadget Y,9,101.21
8423,630,2022-04-30,Widget A,9,29.07
8424,5943,2025-10-09,Gadget Z,1,164.54
8425,8002,2023-03-20,Widget B,1,74.54
8426,1308,2025-03-11,Thingamajig,2,75.97
8427,203,2022-11-27,Gadget X,8,122.20
8428,3194,2025-09-01,Gadget X,5,111.92
8429,3840,2025-06-20,Thingamajig,3,175.43
8430,3647,2022-10-01,Gadget X,6,66.09
8431,7265,2025-01-18,Gadget X,2,25.13
8432,1630,2023-07-26,Widget C,8,38.63
8433,4306,2025-03-29,Widget A,8,80.64
8434,1320,2023-12-04,Gadget Y,10,98.58
8435,6394,2025-03-29,Widget B,9,102.21
8436,1650,2024-10-05,Gadget X,5,78.13
8437,1852,2025-03-22,Widget B,6,129.30
8438,5332,2024-05-19,Widget A,2,195.49
8439,2919,2020-11-09,Widget A,8,130.16
8440,8592,2025-06-10,Gadget Y,7,86.91
8441,1334,2022-01-11,Doohickey,4,34.22
8442,9841,2025-08-18,Gadget Y,3,30.54
8443,8519,2025-06-26,Gadget Y,9,134.06
8444,1401,2023-11-15,Gadget Z,8,46.50
8445,538,2023-09-24,Gadget X,9,69.53
8446,3293,2025-08-18,Widget C,10,122.78
8447,4345,2020-06-14,Widget A,9,144.91
8448,743,2023-02-28,Gadget Z,1,123.61
8449,1068,2021-11-07,Thingamajig,8,171.49
8450,4419,2025-09-23,Gadget Z,10,183.77
8451,2762,2025-08-27,Doohickey,7,50.00
8452,1366,2025-10-28,Doohickey,3,56.55
8453,5080,2024-02-11,Gadget Z,1,198.39
8454,7033,2025-07-30,Gadget Y,8,66.10
8455,4525,2025-02-28,Gadget Z,8,86.17
8456,4623,2024-09-10,Widget B,1,105.93
8457,9003,2023-07-04,Widget B,5,166.88
8458,8449,2021-05-28,Gadget Y,7,160.00
8459,9504,2021-07-27,Widget B,3,134.52
8460,8383,2024-04-16,Gadget Y,5,140.61
8461,2131,2024-06-22,Gadget Y,8,105.89
8462,998,2023-11-25,Widget B,4,164.52
8463,5159,2023-01-01,Widget C,3,80.82
8464,1273,2023-09-21,Gadget Y,7,55.45
8465,8931,2024-08-10,Doohickey,6,98.81
8466,3648,2020-10-30,Gadget X,9,148.40
8467,4685,2021-01-14,Widget A,9,198.34
8468,9626,2024-09-18,Widget B,7,42.30
8469,5002,2022-03-07,Gadget Z,1,12.07
8470,8246,2023-05-22,Gadget X,8,43.76
8471,6289,2022-04-13,Gadget Y,9,41.31
8472,51,2022-03-12,Widget B,7,87.18
8473,9560,2025-03-17,Gadget Z,5,117.53
8474,162,2025-04-09,Widget A,1,153.06
8475,851,2018-10-21,Widget A,8,118.30
8476,2243,2025-01-25,Widget A,9,168.44
8477,1709,2023-01-10,Widget B,6,60.81
8478,4064,2024-03-29,Gadget Y,9,55.37
8479,642,2024-12-06,Widget A,1,70.72
8480,9506,2025-09-07,Doohickey,10,135.54
8481,423,2025-03-15,Widget C,7,85.26
8482,2933,2024-04-15,Thingamajig,2,112.86
8483,9056,2025-09-27,Gadget Z,5,8.28
8484,8168,2022-04-23,Thingamajig,3,21.76
8485,2891,2020-02-18,Gadget Y,4,16.42
8486,7571,2025-08-31,Gadget X,7,65.72
8487,7086,2018-05-26,Widget C,10,80.26
8488,5166,2024-03-25,Gadget Y,8,154.29
8489,3318,2024-08-09,Thingamajig,4,124.09
8490,5148,2020-11-05,Thingamajig,7,106.44
8491,5171,2024-04-23,Gadget Y,5,126.88
8492,1184,2023-10-09,Doohickey,2,10.51
8493,624,2025-09-03,Gadget X,1,61.56
8494,7502,2023-09-01,Gadget Z,2,138.01
8495,160,2023-08-18,Gadget Y,3,165.47
8496,4069,2020-12-25,Thingamajig,2,51.28
8497,6632,2024-06-14,Thingamajig,5,112.79
8498,5535,2022-10-15,Doohickey,2,50.46
8499,6758,2022-07-27,Doohickey,9,197.25
8500,4774,2024-10-04,Gadget Z,6,72.61
8501,2201,2019-01-04,Widget C,8,158.08
8502,5298,2018-02-14,Widget B,10,53.36
8503,9501,2018-06-12,Thingamajig,3,41.47
8504,3464,2023-04-23,Thingamajig,10,190.60
8505,4332,2022-06-27,Gadget X,5,163.19
8506,1731,2023-01-24,Widget A,2,62.06
8507,2005,2025-09-24,Widget A,8,189.94
8508,444,2024-02-06,Doohickey,6,51.16
8509,5025,2025-01-13,Doohickey,10,52.35
8510,3461,2019-12-14,Gadget Z,4,43.82
8511,9302,2020-02-23,Widget B,9,47.19
8512,5219,2023-03-23,Gadget X,1,67.17
8513,5586,2025-08-12,Widget C,6,80.24
8514,7676,2025-10-09,Gadget X,5,30.32
8515,6150,2025-07-30,Thingamajig,10,195.72
8516,7231,2025-06-17,Gadget Y,1,45.07
8517,5795,2021-09-02,Gadget X,1,198.18
8518,2943,2024-09-06,Gadget Z,6,6.27
8519,3777,2023-02-15,Thingamajig,1,49.96
8520,9541,2025-08-08,Gadget Y,8,19.94
8521,6617,2020-06-25,Gadget X,1,52.79
8522,498,2021-04-21,Gadget Y,8,190.05
8523,3119,2023-11-14,Gadget X,3,138.63
8524,2504,2025-07-05,Gadget Z,6,131.92
8525,6902,2025-09-21,Widget C,6,161.32
8526,3432,2024-08-25,Thingamajig,2,141.00
8527,966,2025-05-07,Widget B,1,177.26
8528,1820,2025-06-13,Gadget Y,5,15.17
8529,8541,2023-01-26,Widget B,5,26.70
8530,1949,2025-10-11,Widget A,10,85.45
8531,586,2024-08-22,Gadget Z,4,84.36
8532,2152,2021-10-22,Doohickey,10,148.23
8533,1528,2025-09-13,Gadget Z,7,120.26
8534,4322,2025-01-05,Widget A,9,88.39
8535,524,2022-07-31,Widget B,5,131.32
8536,9162,2020-04-22,Gadget X,6,19.45
8537,8813,2022-10-11,Gadget Z,8,175.10
8538,430,2023-09-29,Gadget Z,4,93.46
8539,8170,2025-10-23,Widget C,10,129.20
8540,9712,2025-05-13,Widget B,8,40.02
8541,4798,2022-07-10,Widget A,9,194.84
8542,4960,2016-12-06,Doohickey,5,84.03
8543,2928,2024-07-31,Widget B,2,115.55
8544,1724,2021-02-02,Widget B,3,157.49
8545,9051,2019-03-19,Widget A,6,73.41
8546,3962,2025-10-27,Widget C,4,167.38
8547,2421,2024-07-14,Widget C,6,102.29
8548,2833,2025-06-22,Doohickey,2,34.70
8549,5962,2024-06-25,Widget A,9,131.63
8550,1734,2021-09-27,Widget C,6,132.84
8551,5931,2024-05-25,Gadget Y,2,113.45
8552,4669,2022-03-21,Gadget X,6,146.16
8553,6275,2025-08-18,Gadget Y,8,38.12
8554,9141,2024-07-15,Widget A,6,170.93
8555,3630,2022-08-26,Doohickey,5,98.16
8556,833,2024-04-19,Gadget Z,8,126.95
8557,6170,2025-07-28,Widget C,7,168.93
8558,2133,2025-06-09,Thingamajig,7,140.90
8559,6782,2019-10-24,Gadget X,3,71.03
8560,3889,2020-12-31,Thingamajig,8,195.52
8561,5893,2022-07-03,Gadget X,3,105.68
8562,9106,2024-01-16,Doohickey,2,71.77
8563,9289,2022-11-04,Gadget X,5,73.66
8564,2061,2021-01-24,Doohickey,2,22.06
8565,6642,2021-05-02,Widget B,8,60.62
8566,5789,2024-04-24,Gadget Z,7,143.78
8567,1385,2023-01-03,Widget C,1,47.45
8568,5542,2024-06-06,Thingamajig,5,74.14
8569,4521,2025-01-02,Widget C,9,146.51
8570,3793,2025-01-24,Widget B,6,88.58
8571,7680,2018-06-18,Widget B,4,59.16
8572,9556,2025-08-28,Widget A,7,146.34
8573,3232,2025-08-02,Widget C,4,98.14
8574,3574,2022-02-24,Gadget Z,3,153.14
8575,8329,2024-05-21,Widget B,2,197.98
8576,2389,2024-05-23,Gadget X,4,173.96
8577,7868,2025-03-16,Gadget Y,6,85.68
8578,641,2022-05-06,Gadget Z,2,31.87
8579,5731,2021-05-25,Widget B,6,38.07
8580,5336,2023-03-12,Gadget Y,2,176.95
8581,1186,2022-12-11,Thingamajig,6,150.45
8582,9171,2025-11-02,Gadget X,3,5.04
8583,5724,2020-11-28,Gadget X,10,108.38
8584,3973,2021-05-05,Widget C,8,135.49
8585,3322,2025-08-02,Gadget Z,8,126.81
8586,5053,2023-04-25,Gadget Y,6,195.63
8587,2345,2025-10-02,Gadget Z,8,79.60
8588,3972,2025-08-09,Widget C,2,62.27
8589,6514,2020-11-04,Gadget Z,1,182.70
8590,2728,2024-02-24,Gadget X,9,88.50
8591,3261,2023-05-01,Thingamajig,1,147.86
8592,5628,2025-05-29,Widget C,8,5.76
